Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2613","Grapefruit and products","2009","2009","1000 tonnes","1337","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2613","Grapefruit and products","2010","2010","1000 tonnes","1237","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2613","Grapefruit and products","2011","2011","1000 tonnes","1293","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2613","Grapefruit and products","2012","2012","1000 tonnes","1415","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2613","Grapefruit and products","2013","2013","1000 tonnes","1408","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1961","1961","1000 tonnes","89","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1962","1962","1000 tonnes","81","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1963","1963","1000 tonnes","86","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1964","1964","1000 tonnes","85","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1965","1965","1000 tonnes","97","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1966","1966","1000 tonnes","107","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1967","1967","1000 tonnes","89","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1968","1968","1000 tonnes","97","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1969","1969","1000 tonnes","56","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1970","1970","1000 tonnes","59","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1971","1971","1000 tonnes","53","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1972","1972","1000 tonnes","55","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1973","1973","1000 tonnes","76","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1974","1974","1000 tonnes","77","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1975","1975","1000 tonnes","81","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1976","1976","1000 tonnes","74","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1977","1977","1000 tonnes","78","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1978","1978","1000 tonnes","82","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1979","1979","1000 tonnes","82","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1980","1980","1000 tonnes","69","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1981","1981","1000 tonnes","64","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1982","1982","1000 tonnes","66","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1983","1983","1000 tonnes","67","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1984","1984","1000 tonnes","44","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1985","1985","1000 tonnes","56","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1986","1986","1000 tonnes","67","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1987","1987","1000 tonnes","67","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1988","1988","1000 tonnes","34","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1989","1989","1000 tonnes","46","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1990","1990","1000 tonnes","40","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1991","1991","1000 tonnes","49","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1992","1992","1000 tonnes","69","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1993","1993","1000 tonnes","214","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1994","1994","1000 tonnes","343","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1995","1995","1000 tonnes","221","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1996","1996","1000 tonnes","147","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1997","1997","1000 tonnes","166","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1998","1998","1000 tonnes","113","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","1999","1999","1000 tonnes","123","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","2000","2000","1000 tonnes","162","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","2001","2001","1000 tonnes","136","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","2002","2002","1000 tonnes","276","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","2003","2003","1000 tonnes","345","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","2004","2004","1000 tonnes","139","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","2005","2005","1000 tonnes","448","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","2006","2006","1000 tonnes","361","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","2007","2007","1000 tonnes","332","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","2008","2008","1000 tonnes","358","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","2009","2009","1000 tonnes","347","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","2010","2010","1000 tonnes","547","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","2011","2011","1000 tonnes","412","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","2012","2012","1000 tonnes","396","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2614","Citrus, Other","2013","2013","1000 tonnes","408","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1961","1961","1000 tonnes","1962","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1962","1962","1000 tonnes","2001","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1963","1963","1000 tonnes","2033","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1964","1964","1000 tonnes","2013","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1965","1965","1000 tonnes","2468","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1966","1966","1000 tonnes","2650","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1967","1967","1000 tonnes","2710","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1968","1968","1000 tonnes","2714","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1969","1969","1000 tonnes","2757","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1970","1970","1000 tonnes","2626","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1971","1971","1000 tonnes","2844","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1972","1972","1000 tonnes","3105","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1973","1973","1000 tonnes","3202","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1974","1974","1000 tonnes","3025","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1975","1975","1000 tonnes","2945","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1976","1976","1000 tonnes","2818","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1977","1977","1000 tonnes","3102","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1978","1978","1000 tonnes","3214","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1979","1979","1000 tonnes","3150","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1980","1980","1000 tonnes","2958","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1981","1981","1000 tonnes","2874","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1982","1982","1000 tonnes","2765","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1983","1983","1000 tonnes","2647","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1984","1984","1000 tonnes","2819","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1985","1985","1000 tonnes","2918","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1986","1986","1000 tonnes","3020","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1987","1987","1000 tonnes","3203","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1988","1988","1000 tonnes","3446","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1989","1989","1000 tonnes","3818","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1990","1990","1000 tonnes","4302","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1991","1991","1000 tonnes","4666","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1992","1992","1000 tonnes","4846","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1993","1993","1000 tonnes","4618","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1994","1994","1000 tonnes","4991","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1995","1995","1000 tonnes","5545","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1996","1996","1000 tonnes","5310","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1997","1997","1000 tonnes","5146","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1998","1998","1000 tonnes","4622","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","1999","1999","1000 tonnes","4675","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","2000","2000","1000 tonnes","4929","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","2001","2001","1000 tonnes","4896","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","2002","2002","1000 tonnes","5275","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","2003","2003","1000 tonnes","5576","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","2004","2004","1000 tonnes","5702","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","2005","2005","1000 tonnes","5586","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","2006","2006","1000 tonnes","6014","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","2007","2007","1000 tonnes","6371","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","2008","2008","1000 tonnes","6463","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","2009","2009","1000 tonnes","6058","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","2010","2010","1000 tonnes","6018","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","2011","2011","1000 tonnes","6476","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","2012","2012","1000 tonnes","6203","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2615","Bananas","2013","2013","1000 tonnes","6732","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1961","1961","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1962","1962","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1963","1963","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1964","1964","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1965","1965","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1966","1966","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1967","1967","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1968","1968","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1969","1969","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1970","1970","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1971","1971","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1972","1972","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1973","1973","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1974","1974","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1975","1975","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1976","1976","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1977","1977","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1978","1978","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1979","1979","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1980","1980","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1981","1981","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1982","1982","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1983","1983","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1984","1984","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1985","1985","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1986","1986","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1987","1987","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1988","1988","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1989","1989","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1990","1990","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1991","1991","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1992","1992","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1993","1993","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1994","1994","1000 tonnes","-28","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1995","1995","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1996","1996","1000 tonnes","17","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1997","1997","1000 tonnes","19","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1998","1998","1000 tonnes","-10","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2616","Plantains","1999","1999","1000 tonnes","43","A","Aggregate, may include official, semi-official, estimated or calculated data"
